sentence,article,start,end,group,pred_v1,pred_v2,pred_v3,text_sha256
3935,822,0,29,angika_marked,awa,awa_Deva,anp_Deva,e9dec77bcb4e8e599853de2364e89b8048196f3fa1bc906f9590ce35a5ad5203
3936,822,30,57,angika_marked,mag,mag_Deva,anp_Deva,59deabecbedbdb5e21d25523d03a671ad1db0f20c7cccd6dae903630e06bb2c1
3937,822,58,246,angika_marked,mag,mai_Deva,anp_Deva,359faafbbbed95ae852825ce8b808e927838e8c08c4aff627432763dd5996f28
3938,822,247,288,angika_marked,mai,mai_Deva,anp_Deva,76c254649d7720ea8d54cdf60608bce8c063380cd90221322af219aa42a46fd6
3939,822,289,385,angika_marked,mag,mai_Deva,anp_Deva,f06411a9d769ca18a6f67cac1dcfdba4f4b7a64c9a3f40a9f4ff5cc2bb290739
3940,823,67,106,angika_marked,new,mag_Deva,anp_Deva,e66e680f3054b96144feb8954a00b39a9d36e629f5d1c3ab8b5fa4d90a026d2b
3941,823,107,178,neither,mag,awa_Deva,anp_Deva,9d422c61826e587cced088bfeb68fc2330cd809baea756b9f5c585092ff2c853
3942,823,179,261,neither,hin,hin_Deva,hin_Deva,d363ab1134ee8d92e44e1940fded69f71f7a1a9396a9accef38e0d74321c842b
3943,823,262,397,angika_marked,hin,mai_Deva,anp_Deva,57134ad50fb2505c8d53fbca0545a7eb059e70cd1f5c749cccffcb6d988833c1
3944,823,398,533,hindi_marked,hin,hin_Deva,anp_Deva,29c859f09560cb3bc88f2778b0b183a1efacaf66424e4fcf9258b0bdfa4522b6
3945,823,534,802,hindi_marked,hin,hin_Deva,anp_Deva,c12a9c7cc0d042caf20662fe77faf4d640389a8bde9b7d01f397d21840741d5f
3946,823,803,899,hindi_marked,hin,hin_Deva,anp_Deva,e9754b71f46b0dcb827535d2393959bced0e8909cbf7c82b354439c39a044ed7
3947,823,900,986,hindi_marked,hin,hin_Deva,anp_Deva,1ab8078cc7bcb22cf469d0876cea3ac7da724c725f8874321ac93c76bc1359fe
3948,823,987,1054,hindi_marked,hin,hin_Deva,anp_Deva,228354c6c4dfdf67c3aea8111fd05606ccd8e0a1447e90563605ac1f869a4353
3949,823,1055,1168,hindi_marked,hin,hin_Deva,anp_Deva,66d11fe1933867655d6e71e60ec9129e02d5514126a2abae4b6ba0e0398d199f
3950,823,1169,1238,hindi_marked,hin,hin_Deva,anp_Deva,0beec5a9340b01d5928eee72922ed7579f89be7e56ba501f0468c321328a034c
3951,823,1239,1304,hindi_marked,hin,hin_Deva,anp_Deva,11ffb4dcb82bf1685a175734a8ba3b34e5b2756a02cc1e46c49498d5cce5ffac
3952,823,1305,1415,hindi_marked,hin,hin_Deva,anp_Deva,893c0534c57194b8faf76aca6a849d51c096bf754c6d322e79daae23d85db640
3953,823,1416,1572,hindi_marked,hin,hin_Deva,anp_Deva,2115c6c0827da915e42ce0b37d57b14c66df852470bffc76b4ef33ea682e28c5
3954,823,1573,1693,hindi_marked,hin,hin_Deva,anp_Deva,992a630f5aaddd8a02a6fc4404ac8b22d8912ccf6f70a3cfb975cb52b4b7f534
3955,823,1694,1785,hindi_marked,hin,hin_Deva,anp_Deva,e2376a611912488e686c6c2455b278756ff110a84e56db278aa75978ad4b4f13
3956,823,1786,1876,hindi_marked,hin,hin_Deva,anp_Deva,6b2ab92ce22dcb02b3fbd4c44cbfa2a8b0b7684d7cba388807090cbfaba45fcb
3957,823,1877,1957,hindi_marked,hin,hin_Deva,hin_Deva,cea5dc33b3d709f32ce6d6d17b6807728898a150d6b077e890f74e5090f00a3d
3958,824,0,120,angika_marked,hin,mai_Deva,mai_Deva,08d82da9bf32791d95bbba7e96347f7db6fec3ebb832581ecad63b46d015570b
3959,824,121,171,angika_marked,hin,mai_Deva,anp_Deva,51caea175fad6ebf9fc77b284ccb34794fb3fa657ce525612ac6e2c50665a202
3960,824,172,238,angika_marked,awa,awa_Deva,anp_Deva,19b456b2fbfa3ef082295b23c52edad165c2430dee0fd04300efff8562995a66
3961,824,239,336,angika_marked,awa,mai_Deva,anp_Deva,b2f546856f0e4692325b020c6ac200163a7d161fca1bb1064016c268805f3124
3962,825,0,118,angika_marked,mag,awa_Deva,anp_Deva,9cb169e5a5aa9e3c165c22181521217ca3382e32c7b0316e971265546210aaeb
3963,825,119,329,angika_marked,mai,mai_Deva,anp_Deva,fb79b1923c55ac17acedfa50d8df50b04a932b082bc0b639357278b7f86cc221
3964,825,330,403,angika_marked,mag,mag_Deva,anp_Deva,e54befa012a228950cc33229d82153f9cf23717e1c8a60c18c9e745deec00e98
3965,825,404,569,angika_marked,mag,mai_Deva,anp_Deva,f5a0396625401b99317580e1372a3327cfe4a899026acdd760eb9f8c5f602ac8
3966,825,570,795,angika_marked,mag,mag_Deva,anp_Deva,f925cf4907ef6cc7a105e896d78db3b3211e8510a8a18c1a056c72e94a570403
3967,825,796,1010,angika_marked,mag,mai_Deva,anp_Deva,9c81c3a3736f3116c8f6290c4f46dcd12549ebd4cc09cf881ff8ef262928d68b
3968,825,1011,1157,angika_marked,mag,mag_Deva,anp_Deva,dd58a8c071fd5aa8e22bee08453f94104d9a8f2be1e5cd9a80b6fcf6c2cfb4bd
3969,826,0,55,angika_marked,mag,awa_Deva,anp_Deva,b10ec34e08894ae0e5d97df0bf092fbd6b835e995af73677fa2395bc146aa0fa
3970,827,0,120,angika_marked,mag,mag_Deva,anp_Deva,e79fa91a686f5630d9fb64128b7f03cc2be0192b1db2255ff13068c8f8fcb963
3971,827,121,195,hindi_marked,hin,hin_Deva,anp_Deva,d5b5d23657ac1c199e426d5bde2f2595c1965aaeb275252c158ac5650d5f1b0f
3972,827,196,286,hindi_marked,hin,hin_Deva,anp_Deva,0b08fe81231a3afb8d1b7dcf80615c004dd36309e871b13e4020ca683181144b
3973,827,287,449,hindi_marked,hin,hin_Deva,anp_Deva,994e460692a35e8cf3b9d9897baf64f8792550526724af1e2686e060ebd8500c
3974,827,450,606,hindi_marked,hin,hin_Deva,anp_Deva,53e2cf658a192e821ff8852ea9abad74c360c8334ff7e4d3b9cc43d10a9a4bca
3975,827,607,799,neither,hin,hin_Deva,hin_Deva,ccf1ce5df34a4f57dfcb883c63327cdffb132ec6e851148400828c210d819425
3976,827,800,1018,hindi_marked,hin,hin_Deva,hin_Deva,97a8bb02532b010b16b397caa8f4066f6bb1e40088969191fa3e7df1fb220b3d
3977,827,1019,1220,hindi_marked,hin,hin_Deva,anp_Deva,91443b3b616dd01f188fa7062c43638813b313574883e0a85010c56c5a818149
3978,827,1221,1377,neither,hin,hin_Deva,anp_Deva,874af32ec8fd4f5dc0896ae6807ec997d0ef1a10e22d2adf4b63e92e83a74567
3979,827,1378,1572,neither,hin,hin_Deva,anp_Deva,0a9fc21ed3b246823cc29ae5999f606d7527f64473e8f6d29f4cc144054a3cc5
3980,827,1573,1784,hindi_marked,hin,hin_Deva,anp_Deva,62cc35846355f80784c03dc92ac8e6a3dfabdc77ae60826b0f6a26b08ecc7071
3981,828,0,30,angika_marked,mag,mag_Deva,anp_Deva,c8da2965d0ef62954c73de963d34aa5bb6b13b308b8c10f09f39e0f377685e78
3982,828,31,95,angika_marked,mai,mai_Deva,anp_Deva,0e5e673a15a57961d95b32252005184d758de6ec86b888604c572e7c31f49a63
3983,828,96,132,angika_marked,awa,awa_Deva,anp_Deva,9dffd0b19679b68be1a6bf06ca3c31123c8a9d916858d56f9912fb9251dbf987
3984,828,271,433,angika_marked,mag,mag_Deva,anp_Deva,e536999ac951206826cd1ecd397c8ff56402e328ee9455d51097d4a48086bd1c
3985,828,434,523,hindi_marked,hin,mag_Deva,anp_Deva,06e5ca977c0c6be72b02216f878f92379ab441ccd8820eccc6697b17ebc67775
3986,828,524,678,hindi_marked,hin,hin_Deva,anp_Deva,e1af55479653707b351390b655ff3ec143a7a9107e804bf60449da4e5c367666
3987,828,679,742,hindi_marked,hin,hin_Deva,anp_Deva,bd78a3b2facbbe56967a34cec5190f3f31b39afd9fe822d77a76dcc8dd1439ef
3988,828,743,917,hindi_marked,hin,hin_Deva,hin_Deva,d3627587d0aad9f568990b9072d34d68cbac92eb6ab2c3a882d333626f493945
3989,828,918,1221,hindi_marked,hin,hin_Deva,hin_Deva,7d1eabbeaf86739461312a2a5cceefbb0afeab0552cf230f15a9d0a5fff59e4b
3990,828,1222,1361,hindi_marked,hin,hin_Deva,anp_Deva,3925f49b32fccc92258667efd36b4660f3832e0b4ccc5b3dfa78f8948cdaa434
3991,828,1362,1483,neither,hin,hin_Deva,hin_Deva,2ce7c00a9382f00ce644ed621955ee8f115cd3518ccc67e542654c910d8539d5
3992,828,1484,1607,hindi_marked,hin,hin_Deva,anp_Deva,2155c3fd225ba6ae16bea09948481845e971c731136dcae932ad770db0879205
3993,828,1608,1688,hindi_marked,hin,hin_Deva,anp_Deva,ae9791ab457322560743d227e96d010d85a63e60830ffc5daeada1e5b2723ee1
3994,830,0,27,angika_marked,mag,mag_Deva,anp_Deva,81bdc4c014dd6bc2596d01545402096d101df1676a781a817fc5249fcd3b4ee3
3995,831,0,30,angika_marked,mag,mag_Deva,anp_Deva,370a7e77c74351592468926ebeac7ffc3cf509fae975fddd7f4b827a0e2e7d9b
3996,834,0,66,angika_marked,bho,bho_Deva,anp_Deva,6aa7405de9d60e65fe141e2c12e3049abd80e1b8880c559570fb121eb4ecbb30
3997,834,67,137,angika_marked,hin,awa_Deva,anp_Deva,345b247c0d1054a344eb10349f20e865149c42895221d4f70ce14f8b1a8d933b
3998,834,138,251,angika_marked,mag,mai_Deva,anp_Deva,ccfb226086a85a8c075ddf80a98fd5eee244654c8f2b4e9318257f3a1c7889e2
3999,835,0,79,angika_marked,bho,bho_Deva,anp_Deva,3d2b4c6f1a9a86504086c76dda926d3a8c5bdc6bcaf6c06b586e65a66400c7ce
4000,835,80,110,angika_marked,mag,awa_Deva,anp_Deva,ac0fd8262116af9f108adc14ab6c14ba7625e05cccf8e67ec468a6b0687d3544
4001,835,111,304,angika_marked,bho,bho_Deva,anp_Deva,00d154f4f985d7228f8c28eaf295462f52bbd0bcc2e2bc28f16b3644bf243d30
4002,835,305,465,angika_marked,hin,mai_Deva,anp_Deva,15e4bf262990b0c9e2f10c2d2df5514e62fa1d21f8a27758dfb6f748ac0eec88
4003,836,0,70,angika_marked,bho,bho_Deva,anp_Deva,9d3cd3144f0dbd06fbd9b537dc7b3ad04cdd9b38c845a9b447cec2d814ec63ee
4004,836,71,102,angika_marked,npi,npi_Deva,anp_Deva,d22b1cecc10c2cde7e84b3d2cc36010c83ad39ebba139ab86b45b1c62178a8a3
4005,836,103,161,angika_marked,bho,bho_Deva,anp_Deva,d56b49550773a3798fb7905a483f647e27473611cf125f8fdcb87bc75aa71e22
4006,836,162,199,angika_marked,mag,mai_Deva,anp_Deva,332434e082e202d10aea1ea0a4baabe2fc85c641b33cfe5747f47375c0bf3769
4007,836,200,280,angika_marked,hne,hne_Deva,anp_Deva,73f54aedf22114f30f9720b42841839227aa09f1eb3101c31497a50c45c5ff5c
4008,836,281,359,angika_marked,mag,hne_Deva,anp_Deva,9830d45a8f6f1dda31916499767cfdd2f25c786ea4715334c266a7f479cebc66
4009,836,360,444,angika_marked,mag,mag_Deva,anp_Deva,c36dffe4eb72063a0946b0aafd09599df509e6872bfd168777ff52d9a60cd85e
4010,837,0,73,angika_marked,bho,bho_Deva,anp_Deva,faabba575b9186cd1dcef06be04c96116d68b6358db38237719f38007133da85
4011,837,74,104,angika_marked,mag,awa_Deva,anp_Deva,ffc1b6695d6e41fab9d4896f91316102fc4162f67a48df4c2009b587dac318e9
4012,837,105,207,angika_marked,bho,bho_Deva,anp_Deva,6cdb3f6b69bffb86b5d08b89e8124d2695edb2654d8e547a8b32d328a9581d0e
4013,837,208,297,angika_marked,hin,hne_Deva,anp_Deva,bbd86ccb31ff1d62905a04f370e0564bd88f4d852ca1ba776da38e9673091929
4014,837,298,377,angika_marked,hin,hin_Deva,anp_Deva,74bc38688b72f7b30be7d956c0c277b2f26721c6ef14d8042100ffc42821f316
4015,837,378,464,angika_marked,bho,mag_Deva,anp_Deva,ed62e9b38ec7bb79feb7cc1a9d32819f180f5cf250be816896bbcd511b4aade9
4016,838,0,111,angika_marked,bho,bho_Deva,anp_Deva,9de3937ce3e6fd6841ba25b92e779f25a46f520fbd30fe35b1d7c127a9a012ea
4017,838,112,305,angika_marked,bho,bho_Deva,anp_Deva,c3b67f92c1fc2adaf66eb691897d4c5f2ccfb4ded42e04c7db1f74991b508687
4018,838,306,386,angika_marked,hin,awa_Deva,anp_Deva,20b620feae081010927843050a12d20b2e1d81e77bedb98b453e623b05df5e6c
4019,838,387,470,angika_marked,mag,mag_Deva,anp_Deva,efcb79741eb51053c7a893191345d175288f2d54a1a76a32c39361460604b64f
4020,839,0,73,angika_marked,mai,mai_Deva,anp_Deva,0185b8c5d6b7ed3f8f5ff8d1e22f96d86273d49159e1bbd6904bb809f541757d
4021,839,74,137,angika_marked,mai,mai_Deva,anp_Deva,46929cd7982de8b68888940aebdb4f7058ef3cc5230e895f0a7e56a487af3af0
4022,839,138,178,angika_marked,mag,mag_Deva,anp_Deva,b0df3b3b40ff695386c4da052741e38c08f23869772b6e3955a6fea188d6f703
4023,839,210,396,hindi_marked,hin,hin_Deva,anp_Deva,0865f3ffd1e3ab57b69b4b149fe6261cf80eb80fefe810352b1eab20f5ea7f34
4024,839,559,994,hindi_marked,hin,hin_Deva,anp_Deva,00f6fbe98a877b9e0483a6cefc38d374fa28796d429837d2b4a557ee81960eb7
4025,839,995,1122,hindi_marked,hin,hin_Deva,anp_Deva,c216ad2193693771820e2699943865bd5f5259717c424f6a8337802f2a3fdcdf
4026,839,1123,1320,hindi_marked,hin,hin_Deva,anp_Deva,1d574c47b050cdf81d8bb3b53a48e0ae32e50d774e366dfcb0c1740a46d46076
4027,839,1321,1484,neither,hin,hin_Deva,anp_Deva,2ca0c5a2f09cb48b514b805fd74d43b19471ffcf8c5e67105e7a7b80c2b53814
4028,839,1485,1658,hindi_marked,hin,hin_Deva,hin_Deva,b47e130af507910457d5d8f86c35a16f697befc4ccf860bf8d25a9f97ef25694
4029,840,0,56,angika_marked,mag,awa_Deva,anp_Deva,13357236317de685f788c4ff98832c2bc7a4a4ff635d69b41441eac9ad172b14
4030,842,0,91,angika_marked,hin,mai_Deva,anp_Deva,64fd762f760b3e50e600487d7bee01b3098456f0e9bc8a85af0d70ebc2c3f0a3
4031,842,92,152,angika_marked,mag,mai_Deva,anp_Deva,6915451335071979144229243f9455b4576f172247520bdd49ad3da95a53ede2
4032,842,153,227,angika_marked,mag,mag_Deva,anp_Deva,6e9120bfc06797acad243777a8d6fdb30c8cf92857ee191c93bafa848481e676
4033,842,228,268,angika_marked,mag,mag_Deva,anp_Deva,249f9181c5d6ca1fc1434fa5269eadf6e05846aaf11b3e074f1834bcf9d8617c
4034,842,269,320,angika_marked,mag,mag_Deva,anp_Deva,49bd89b0138f3a1c50f2030b53fd545eb845961c2bd124b148b570337331190f
4035,842,321,413,angika_marked,mag,awa_Deva,anp_Deva,e85c3cc6989f46fa5cc29eb6339b2f19056e5b71b4750ed4032ac76e903d5bf4
4036,844,0,67,angika_marked,hin,awa_Deva,anp_Deva,fcbdc0f36410c0febe0333080b07814535ed323a4de4a50a37c5fd4b6650ef28
4037,844,68,130,angika_marked,mag,mag_Deva,anp_Deva,646c22de6b598ebd7f82ddec47e82bbafa05f2463c8cbc8f74c2f9bf3904c271
4038,844,131,242,angika_marked,awa,awa_Deva,anp_Deva,d40567a0835717a4c82098b8a49715fef5aee2e8a1b1ef80c25a427bc5914f52
4039,844,243,291,angika_marked,mag,awa_Deva,anp_Deva,0b189e2d68fcb4ef8dda2d7657045f2a89b12e39b6a0fdefcc1bb81a00e40b62
4040,845,0,65,angika_marked,bho,bho_Deva,anp_Deva,59963fc46816d40823a0edb20f7615a1024a8a87132ef5aefc079893cd3407e9
4041,846,0,51,angika_marked,bho,bho_Deva,anp_Deva,cad589c40c04fe743ee70e90294c6739726a4045bda0b373d062676d98f75339
4042,846,79,109,angika_marked,awa,mai_Deva,anp_Deva,0fd19be22ff3c514a5f84217df8b613bc2f14cb0b3bce78759cd53cfafcc26a8
4043,846,110,207,angika_marked,awa,awa_Deva,anp_Deva,92a2f575f813e1a0e4b48570075f1e01940ef7366c2c06e1188d74fcfef6b8ee
4044,846,208,305,angika_marked,mag,mai_Deva,anp_Deva,9feefd90adb7e951f5d5c575dfde0eca11257c5c8bd54c381914ad3dcddb84ee
4045,846,306,346,angika_marked,mag,mai_Deva,anp_Deva,4021e594ef006228abd1653ddb8455f99d48471763ab34c70faf57aa92331742
4046,846,347,415,angika_marked,mai,mai_Deva,anp_Deva,636e7aaa4ae1d9a246623911159c8898374c606f35137fc8bc1ea18a7d70ebdf
4047,846,416,455,angika_marked,awa,awa_Deva,anp_Deva,4b06469f7af999676c298bf74f960224927f0b090edbbf48826af43de6d96260
4048,846,554,594,angika_marked,mag,mag_Deva,anp_Deva,50aff3dcf2e7a4df94d0818ebfa570ee7da4e858519adc44c6c70fd880751549
4049,846,595,662,angika_marked,mag,mai_Deva,anp_Deva,6180fd978d2da71351737c8c86d465db63023dee8b171ad36ad8896ed4d7a8f9
4050,846,663,766,angika_marked,bho,mai_Deva,anp_Deva,86fd636cde17677cda5d8df9a24910940830efcd76ec1b93173130cc1913de57
4051,846,767,805,angika_marked,mag,mag_Deva,anp_Deva,18ca0a857b29d2870b5d65313c76db10c1d3c1371028d4a9d6e521924f0b4fd9
4052,846,806,896,angika_marked,mag,mag_Deva,anp_Deva,5742564f7d7289d7799c4b057af0beb9208289ffada92702fdfb0fa9b5da9874
4053,847,0,85,angika_marked,awa,awa_Deva,anp_Deva,39f482bff9999fa5282c13d883e73938e321dae095a933248cb60a07095c0928
4054,848,0,50,angika_marked,bho,bho_Deva,anp_Deva,db072cc56670a9b5acf74dab3c0771042ecc669754a6ee9f70fb018d5ed6e1a0
4055,849,0,75,angika_marked,bho,bho_Deva,anp_Deva,34683730ebdd72b272a5ea67fa3a819170d8eee898ac10f4fe8a5f54a8ca8383
4056,849,76,106,angika_marked,mag,awa_Deva,anp_Deva,1195e827d04cbef477b2c343dfdfdaf93917b20cb5e2f01c342c0ecdb8502aa9
4057,849,107,215,angika_marked,bho,bho_Deva,anp_Deva,70d830362f886563daa5c047cd48c511d14dbfb87360c6abd7b6ad685ae0c8df
4058,849,216,315,angika_marked,bho,bho_Deva,anp_Deva,98ccd5a318aa5cbf18a6117b9ec1bfaf2a2b1808b4b303208bca41243efb3124
4059,849,316,409,angika_marked,hin,bho_Deva,anp_Deva,178ae56939392a818e743597f7fbab7461427d3ee139505232d31511f8d53e03
4060,849,410,495,angika_marked,bho,mai_Deva,anp_Deva,d6746bfc833178cbdd819cca415a0ca04e650d8e27d8e5cf14572b55a3990107
4061,850,0,82,angika_marked,bho,bho_Deva,anp_Deva,584b3dbdce70979644b20aaee266dafd016fa6b937fa5b07844fbaf108dcd9c6
4062,850,83,113,angika_marked,mag,awa_Deva,anp_Deva,977e0d845ddfa9e5de9b0b4e7afa1777d9309837d4eedc517628f57d799bda58
4063,850,114,217,angika_marked,mag,bho_Deva,anp_Deva,db1a0fec3d460ccfc3ac84c54325e750fe5b0a04edc9dc5e391c2fe6c928f7ea
4064,850,218,316,angika_marked,bho,bho_Deva,anp_Deva,84b2848430b0f8a8094a9012ccbefb50af6d083afcd63a07b7e2def64b24a6dd
4065,850,317,398,angika_marked,mag,mag_Deva,anp_Deva,5c96991d8f4e467af277358916dde663dfa20b2269079d7cb5715e0420fa0239
4066,850,399,483,angika_marked,mag,mag_Deva,anp_Deva,475522f658a7b250909952b411e6acab4d6d269a96cc4fa99890ccf74aef2f48
4067,851,0,80,angika_marked,bho,bho_Deva,anp_Deva,0ebe2004fd5375046e20c56c47bffa7886ed6924ee0ba253c04ba87055108984
4068,851,81,111,angika_marked,mag,awa_Deva,anp_Deva,feb17bc94db979c2da305b6b2f09020eac9acfe9d2482d6e090f9e0ed4408add
4069,851,112,213,angika_marked,bho,bho_Deva,anp_Deva,3954e6ab53f32c3a1694bd73234cd3c375fdf01c5f2e0bd1fecfe52727cea717
4070,851,214,309,angika_marked,bho,bho_Deva,anp_Deva,f3e0149d711975c50af84311bd8c1d7e11b8b517491ff0fa4391554173dab076
4071,851,310,387,angika_marked,hin,mai_Deva,anp_Deva,af12f38ee4f09eceab6cb7279f1ab09bdb3acae6daa93987496740d6e3d5c29a
4072,851,388,469,angika_marked,bho,mai_Deva,anp_Deva,8ede043287049e6df6c5acb019ffbd6200e1be8a5842897527cb836c4281af92
4073,852,0,82,angika_marked,bho,bho_Deva,anp_Deva,8993e808c626c19e514332228543297767147256e161c243ad1f0f2704ae316b
4074,852,83,112,angika_marked,mag,awa_Deva,anp_Deva,f9cd2ecf981d269cfd254af8ce3574cfcadc9d667711719950e74ea8a3560a28
4075,852,113,307,angika_marked,bho,bho_Deva,anp_Deva,01de6ef7e34adfb3c4e2a4ba9a4c5e02ed6be8988c388742bfb2def40b122e2d
4076,852,308,465,angika_marked,bho,mai_Deva,anp_Deva,e79399eac908f3b413315a8330526f0046b6609f09b2721b66a2f6764d4d31bf
4077,853,0,106,angika_marked,bho,mai_Deva,anp_Deva,481f25223f41c4393b3b0f3d1796aca395d727705460efd60d35734b53e0c3c8
4078,853,107,225,angika_marked,mag,mag_Deva,anp_Deva,4a2f93d66f578cf0ea918e33f3b052637a6a656dc4d7e24277657b94605c2846
4079,853,226,483,angika_marked,bho,hin_Deva,anp_Deva,b662f4dcdc77df38526d233bb775f0d0457177630b0872177a165d0beb2b5037
4080,854,0,74,angika_marked,bho,bho_Deva,anp_Deva,1a28ef6059660cd3a9122dfd06476fdb4a5a553c049b6baecc628ca3616503eb
4081,854,75,104,angika_marked,mag,awa_Deva,anp_Deva,550263ff9df63e7dfdb0d2eaaa6a05712af8deb7c1ec011833253730b567d904
4082,854,105,203,angika_marked,mag,bho_Deva,anp_Deva,cff88be4fcca2fc4df6d4d27ae9f0c3a58db49bf5629c97e5205283344289c99
4083,855,0,113,angika_marked,bho,bho_Deva,anp_Deva,1aaf7d273fb30940cb1994ecd86090bd50faff300734871a3308c21268098814
4084,855,114,207,angika_marked,mag,mai_Deva,anp_Deva,9ea97b0529caf0b156b183f49d75005545ca349b23c010e772981210abde1608
4085,856,0,81,angika_marked,bho,bho_Deva,anp_Deva,568ab81b1f9bc312b20a3448196c86a4ecab883f8d888ceec628c72d557ebc0e
4086,856,82,112,angika_marked,mag,awa_Deva,anp_Deva,c8f6d342d1827800bfbb769f325896edaefedad739c1f823cc5ab47e9fa9de98
4087,856,113,208,angika_marked,bho,bho_Deva,anp_Deva,cb01634eba9d4ff2430216706595a3cedd070d346d557fb3466377111f39d50a
4088,856,209,302,angika_marked,hin,bho_Deva,anp_Deva,97a1c59daa726633e75313c4f7b62b2e58511533fcc4747e8fe5cc1665a695b4
4089,856,303,382,angika_marked,mag,awa_Deva,anp_Deva,4671c7dd65ab825ab4194e56ee41ab2ff0a701c351fb73e16bbd32fc767e44a9
4090,856,383,468,angika_marked,mag,mag_Deva,anp_Deva,1c38335dc92b9616f4645774042ae9b3a271580b747e6f49833dd12811c03325
4091,857,0,30,neither,hne,hne_Deva,anp_Deva,737354cd1d58bb5e5ba4dd094a7e0d23f11c13ae3a724b43be4240f0635cb4ec
4092,857,31,75,neither,mag,hne_Deva,anp_Deva,c2874a4db3c9007b7d6eba64a91fcb00088ea655ba0554295a16211d417ff3df
4093,857,76,134,neither,mar,mar_Deva,anp_Deva,75f35e8ac119b5f07bf17895ccae8ded11e116c2caec2a7c9ff9d0a5c9559342
4094,857,135,182,neither,hne,hne_Deva,anp_Deva,41f0e7559338b1efa0c35e9290affe6514b681f686f3d77d9631e3923cd33e64
4095,857,183,275,angika_marked,bho,hne_Deva,anp_Deva,36083cccc2873bb2897b57b718c8be2d0b5cc2781b25fe813d003fe53f82369f
4096,858,0,117,angika_marked,bho,bho_Deva,anp_Deva,7683863f21099dc0c880d57a12b0ee0349385f9c42f6de61d4f483660818ff72
4097,858,118,220,angika_marked,bho,bho_Deva,anp_Deva,d23f8852bff6ff0d21dc475f17c5f5aabd702310bcee33c131bcf75afe37f7ef
4098,859,0,58,angika_marked,bho,mai_Deva,anp_Deva,c1e65c265cb276e9de3460d9cb5b91b2492e62bf68d48ef904c4232b667a8347
4099,859,59,186,angika_marked,bho,mai_Deva,anp_Deva,9ea1f3b4804a8c78a4d932f885af38ab9bd993ac28cfb21f036fb918de9b07db
4100,860,0,58,angika_marked,mag,mag_Deva,anp_Deva,52004228266396fdae39f7c3233ad0d3868f921bb3d735b0cc7b27e7638f915b
4101,861,0,56,angika_marked,bho,bho_Deva,anp_Deva,6f399fbc0f624a18edbfd73099b8a0ce8844b1c96a1ac6198a9ee7bba68eff33
4102,861,57,185,angika_marked,bho,mai_Deva,anp_Deva,f606ea41f4072ec74f1ef4501280ce7fd4acb51d175775b6c744a96764fbe52b
4103,862,0,130,angika_marked,bho,mai_Deva,anp_Deva,c55e0423c2c2c02f88094ac67d994acee930a71df90d0ea77a38c24b2c1fea79
4104,863,0,29,angika_marked,bho,bho_Deva,anp_Deva,d369306d5e063c15d02aa0f6a101b3c8b97194dc2a5ab0524ac2a0f777e71776
4105,863,30,145,hindi_marked,hin,hin_Deva,anp_Deva,eef717daec22d191c5b71dc44e025b0607a75a67fc36e67e159d53f2f8e70ebf
4106,863,146,239,hindi_marked,hin,hin_Deva,anp_Deva,5e43a57f80d046b54887c7cd4b1e1de2939ef3f01b3d05c9898d04f8949db987
4107,863,240,276,hindi_marked,hin,awa_Deva,anp_Deva,1e6ea62221310944f05dab6073a30773fdd5a8b8726b884a39b2fd8e47d79fd7
4108,863,277,382,hindi_marked,hin,hin_Deva,anp_Deva,dd03013ba745a09639af4391256b58d71d848cf87f3e26fc9b05a18b434d727d
4109,864,163,269,angika_marked,mag,awa_Deva,anp_Deva,0321f1b3039b84af4b7b8953f05658d5197b6a1dc883e39b58f35cfa5253a25f
4110,864,270,428,angika_marked,mag,mag_Deva,anp_Deva,2acb4a8ab98fefa6498e57f704f46b951fa8ba37dae4c50e71c536797cd8ede4
4111,864,429,664,angika_marked,bho,awa_Deva,anp_Deva,3be245b1354993e7a217a7f3b8fe2e39ff9bcc3e295efff9a8a01d5bf0905101
4112,864,665,807,angika_marked,hin,mai_Deva,anp_Deva,1866b7e55cf9cf8ee4d8d33408abb4fccc70941a637c49e3d1410afdeca42847
4113,864,822,907,angika_marked,mai,mai_Deva,anp_Deva,902173e83c5afff72628ea22e9f55856f07abb19d3ea9ba14ae56d941424854a
4114,864,908,1031,angika_marked,hin,mai_Deva,anp_Deva,0358923aaf10d6f0b9377ef227c5d05a5f38bb894f1c1a796be0326ebd7b0485
4115,865,0,209,angika_marked,bho,mai_Deva,anp_Deva,b7442a2f66446e30f931aae2593729ba450703c00e0bb09c80ee401bbf18cb36
4116,866,0,84,angika_marked,mag,mag_Deva,anp_Deva,421c7396832e5501350280bfa8c3f63f7a16309417e1eace473d7c6e65e07978
4117,866,85,112,angika_marked,awa,mai_Deva,anp_Deva,92332d7c256790b70327084250d1f224e3ccb6793282a270b319d578f38d8d11
4118,867,0,76,angika_marked,mag,mag_Deva,anp_Deva,32bacbb932354772d2cc34b5fb6ba9fe281e75070688abd4dff36f3da9134527
4119,867,77,307,angika_marked,mag,mag_Deva,anp_Deva,bcbb5caf8c692ead4d5b362ab90478558d30a116d2721c9e4ac62fbc43a22c69
4120,867,308,420,angika_marked,mag,mag_Deva,anp_Deva,1dbd67680eabad796300448ad4f1ecf6c4f1812752cb7944bf6cb8a6507a12ee
